-1.762056865292790098e-01,6.304750962881877641e-02,2.242744618154254299e-01,1.238819108404127095e-01
-5.975513791010649695e-02,1.514454007298007658e-02,1.890039910830001169e-01,4.624851196743471476e-02
6.273426285183723861e-02,-9.740709292527975627e-02,1.649130204168660074e-01,-2.651369825645149558e-01
-2.400555229131962898e-01,-1.490761217872532685e-01,-3.021517604528460854e-01,-2.656977627460166413e-01
-9.986419663461687524e-02,-9.623358663538059132e-02,1.440221846877645651e-01,-9.146785525462976241e-02
-1.936098703781996000e-01,1.768459957162934748e-01,1.985879500811656984e-01,-5.474216933026216508e-02
-1.530896900801468896e-01,4.129112137120142245e-01,-1.761467785533874508e-01,-6.100450267947797600e-02
-2.403674015824746601e-01,-1.391836229117510426e-01,2.787660842314785281e-01,-2.438983520527617244e-01
7.472959230370133099e-01,-1.079809402648945482e-01,-1.943913893225948930e-01,-2.383582309255393439e-01
-1.373170164780938562e-01,8.061420470158577045e-02,1.747469348768447561e-01,4.499033686555501399e-01
1.037108719660600059e-01,-1.994015639751727242e-01,-1.986879498433313518e-01,-1.566922986638289994e-01
8.341163331826069449e-02,-1.998660313987680737e-01,-1.927307362981915406e-01,-1.687481424985129985e-01
1.213305726048343608e-01,3.782908554764530945e-02,3.419819122703151582e-01,-1.520127265615654755e-01
-5.955771047113751077e-02,-1.048621007086969481e-01,-3.865893901904088326e-01,3.090912717898399928e-02
-8.039414663934811578e-02,-1.310486056034622926e-01,-3.044651826052603982e-01,-3.329584371988377756e-01
1.905898500358373937e-01,-3.152252608518987254e-01,1.704816797861427591e-01,5.848962181516333958e-01
3.844948432002936456e-01,3.146491051917756909e-01,-2.331719464246721080e-02,2.079978045177158508e-01
7.256858940308123784e-02,2.016177535335323123e-01,-2.295190453067181072e-02,-3.041498809096550571e-01
2.057799379907862269e-01,4.191943626316748106e-01,3.661147418158744449e-01,-2.886598131349663587e-01
-2.842704947546288441e-01,-2.048284842456246646e-01,-4.673398581626945214e-01,6.064052693872692412e-01
4.904820247695959590e-02,-7.895613537957223149e-02,-1.589395219739365706e-01,-5.060674058698395872e-02
2.878373134333758188e-01,3.729992986209274553e-01,-1.507925300953710246e-01,1.453442444436000291e-01
7.544649026340290998e-01,-9.404420977704140705e-02,3.052382262389868317e-01,-1.096793933599938681e-01
-2.924942937226461814e-01,-3.459543876598256129e-01,-1.368529004818964390e-01,-2.800613698789574668e-01
1.652247884179510184e-01,1.972889960051402436e-01,1.108887829814136639e-01,-4.008160508370002539e-02
-2.120112548261335050e-01,9.185701720118118196e-02,2.971442482512185457e-01,-2.956439695298475057e-01
9.570350421918487338e-02,2.393983451680300745e-01,-1.967532211131891584e-01,2.301086769001800536e-01
-1.421438547181398393e-01,-1.465245183041395324e-02,-1.590748619947717490e-01,1.365216966198973814e-01
-7.295909948859655159e-02,2.118280026005505690e-01,1.593122786947470393e-01,3.214020289759119686e-01
-4.902473322126556232e-02,1.143005716622027268e-01,2.165914314054648848e-01,-8.640413850230145576e-02
2.145829598046916920e-01,2.705270093233281270e-01,-1.132718806636383857e-01,1.869634654198337187e-01
-4.543500122860928969e-01,1.207551591060043311e-01,-1.275708785017599101e-01,3.165475533883400222e-03
-1.080942806018439228e-01,-5.346543732693940371e-02,2.621471508839185449e-01,-1.704476461002267240e-01
8.350819215965098186e-02,-1.412545020763597281e-01,-7.977056505067700587e-02,1.632052572535064860e-01
-1.226310675828576752e-01,-1.857671715090722375e-01,-1.468787321307910843e-01,-3.190273603534776181e-01
-8.691128096698390315e-02,6.897502308747748279e-01,-1.913589949563289649e-01,-8.295387100716260231e-02
-1.721243730643783332e-01,-5.075716490050521251e-02,6.530870179872667602e-01,-1.234688657360171471e-01
-9.851731344217894148e-02,-1.314328826997701871e-01,-8.862607942479990009e-02,1.035748322162209981e-02
2.208201193418954031e-02,-1.000663270809219046e-01,2.798413891179226537e-02,-1.711917605790949648e-01
-2.761640905971133875e-01,5.414936058284696152e-01,1.175433300571882278e-01,-1.439447677973692830e-01
-3.318509432946342708e-01,-3.498139169302276752e-01,7.683929008325199317e-02,-1.088569943088613795e-01
-9.459869409652840733e-02,-3.598363227975346357e-01,-9.571454887187721972e-02,-5.026293117589767379e-01
1.456034249529760682e-01,-1.676947665544025468e-01,2.576347548108765539e-01,1.651858413190486763e-01
-1.396019580907915669e-01,3.479168251161702807e-01,-2.585443870168764868e-01,-2.775867941129451233e-01
-1.041976603600986845e-01,-4.375683865976794373e-01,3.432020857819920168e-01,-2.139400009840758121e-01
1.669825998636962072e-01,6.311135254593182309e-02,1.141366268363278869e-01,2.067063618844241016e-02
9.497829726368994807e-02,2.220355800121651957e-01,-9.454501486163009727e-02,-1.897641554150453769e-01
-2.195693298277559824e-01,-4.247223758723189108e-02,-9.697330217172751843e-02,-3.190574335870410838e-02
3.652187324117427414e-01,-2.047143748327468205e-01,-2.043951878328889027e-01,1.283043060395792079e-01
3.394349735673214685e-02,1.595130464132497872e-01,5.831767351528638343e-01,4.342123062856266813e-01
